,img_path,2_way_label,3_way_label,6_way_label
1358,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\brqbh7.jpg,1.0,0.0,0.0
1359,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6wxds1.jpg,0.0,2.0,2.0
1360,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\555aff.jpg,0.0,2.0,2.0
1361,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\co4xmns.jpg,0.0,2.0,4.0
1362,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c7o0jbp.jpg,0.0,2.0,4.0
1363,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1o4q6j.jpg,1.0,0.0,0.0
1364,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e6u9tnp.jpg,0.0,2.0,4.0
1365,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9boapt.jpg,1.0,0.0,0.0
1366,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1n86ek.jpg,0.0,2.0,4.0
1367,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6yyznq.jpg,0.0,2.0,2.0
1368,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d76nk76.jpg,0.0,2.0,4.0
1369,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cam7kaa.jpg,0.0,2.0,4.0
1370,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c96jnhz.jpg,0.0,2.0,4.0
1371,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bmcvzn.jpg,0.0,2.0,1.0
1372,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d4i2bc6.jpg,0.0,2.0,4.0
1373,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cekm8z5.jpg,0.0,2.0,4.0
1374,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cbwssr8.jpg,0.0,2.0,4.0
1375,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c3m8g0.jpg,0.0,2.0,2.0
1376,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\blz99l.jpg,1.0,0.0,0.0
1377,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\da40z8.jpg,1.0,0.0,0.0
1378,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cogbmii.jpg,0.0,2.0,4.0
1379,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6oaefc.jpg,0.0,2.0,4.0
1380,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cgi0foh.jpg,0.0,2.0,4.0
1381,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bgdnys.jpg,1.0,0.0,0.0
1382,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6otath.jpg,0.0,1.0,5.0
1383,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1378wb.jpg,1.0,0.0,0.0
1384,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bjjxk7.jpg,0.0,2.0,2.0
1385,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\96dzgs.jpg,0.0,2.0,2.0
1386,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chodiqf.jpg,0.0,2.0,4.0
1387,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\68rbb1.jpg,0.0,2.0,5.0
1388,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2gfqyt.jpg,0.0,2.0,1.0
1389,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\70967c.jpg,0.0,1.0,5.0
1390,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5ssxqi.jpg,1.0,0.0,0.0
1391,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5x6v9o.jpg,1.0,0.0,0.0
1392,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6t2x7n.jpg,0.0,2.0,2.0
1393,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\44qsxt.jpg,0.0,2.0,2.0
1394,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5gim6d.jpg,0.0,2.0,2.0
1395,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5xxq6o.jpg,0.0,2.0,2.0
1396,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\kwux5.jpg,1.0,0.0,0.0
1397,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6twy3y.jpg,1.0,0.0,0.0
1398,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmg7yzw.jpg,0.0,2.0,4.0
1399,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c9e49l.jpg,1.0,0.0,0.0
1400,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dforbl.jpg,1.0,0.0,0.0
1401,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5dc8q7.jpg,1.0,0.0,0.0
1402,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bfpeg7.jpg,1.0,0.0,0.0
1403,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8gc2a1.jpg,1.0,0.0,0.0
1404,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bk40cg.jpg,1.0,0.0,0.0
1405,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6dxtbo.jpg,1.0,0.0,0.0
1406,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7qdspk.jpg,0.0,2.0,2.0
1407,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bp3aio.jpg,0.0,2.0,2.0
1408,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cduyemf.jpg,0.0,2.0,4.0
1409,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4rnax1.jpg,0.0,2.0,1.0
1410,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\en8u7yc.jpg,0.0,2.0,4.0
1411,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\94xtu1.jpg,1.0,0.0,0.0
1412,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7e7d7z.jpg,0.0,2.0,2.0
1413,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7q1dig.jpg,1.0,0.0,0.0
1414,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bmc3wr.jpg,1.0,0.0,0.0
1415,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cwzdy3.jpg,1.0,0.0,0.0
1416,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bp4xlr.jpg,1.0,0.0,0.0
1417,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dm0tnxv.jpg,0.0,2.0,4.0
1418,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\68jbcb.jpg,0.0,2.0,5.0
1419,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chgshu0.jpg,0.0,2.0,4.0
1420,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ckbxoup.jpg,0.0,2.0,4.0
1421,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cxkufq7.jpg,0.0,2.0,4.0
1422,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\93pyv2.jpg,1.0,0.0,0.0
1423,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3brfem.jpg,1.0,0.0,0.0
1424,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjvz8pf.jpg,0.0,2.0,4.0
1425,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ct6f442.jpg,0.0,2.0,4.0
1426,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\30dp9y.jpg,1.0,0.0,0.0
1427,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\axbjz1.jpg,0.0,2.0,3.0
1428,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ck3ga5d.jpg,0.0,2.0,4.0
1429,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4e3ue4.jpg,1.0,0.0,0.0
1430,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7oxddl.jpg,0.0,2.0,1.0
1431,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dh4nh9l.jpg,0.0,2.0,4.0
1432,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dadyrxl.jpg,0.0,2.0,4.0
1433,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\88e8k6.jpg,1.0,0.0,0.0
1434,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\axhii3.jpg,1.0,0.0,0.0
1435,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjowvnd.jpg,0.0,2.0,4.0
1436,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8w22zk.jpg,0.0,2.0,2.0
1437,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cllo4xu.jpg,0.0,2.0,4.0
1438,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\408fud.jpg,0.0,1.0,5.0
1439,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ccpzpe7.jpg,0.0,2.0,4.0
1440,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b5v549.jpg,0.0,2.0,2.0
1441,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cp2xi2.jpg,1.0,0.0,0.0
1442,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e17bm4o.jpg,0.0,2.0,4.0
1443,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\tb311.jpg,0.0,2.0,2.0
1444,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\clmqrni.jpg,0.0,2.0,4.0
1445,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2pn6xy.jpg,1.0,0.0,0.0
1446,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cp1gbev.jpg,0.0,2.0,4.0
1447,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cgnfbte.jpg,0.0,2.0,4.0
1448,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cocs45v.jpg,0.0,2.0,4.0
1449,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ct5ix3b.jpg,0.0,2.0,4.0
1450,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cgfmq6f.jpg,0.0,2.0,4.0
1451,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\atuz9s.jpg,0.0,2.0,1.0
1452,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9y6ueb.jpg,0.0,2.0,1.0
1453,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7vgqwu.jpg,1.0,0.0,0.0
1454,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6iag88.jpg,1.0,0.0,0.0
1455,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bnv02l.jpg,1.0,0.0,0.0
1456,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8pt20i.jpg,0.0,2.0,4.0
1457,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c4jwsvw.jpg,0.0,2.0,4.0
1458,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ci8n3pj.jpg,0.0,2.0,4.0
1459,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cid1fv.jpg,1.0,0.0,0.0
1460,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8ey6sc.jpg,1.0,0.0,0.0
1461,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c9w3qe4.jpg,0.0,2.0,4.0
1462,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c7scxy.jpg,1.0,0.0,0.0
1463,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjt30ht.jpg,0.0,2.0,4.0
1464,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6rh33f.jpg,1.0,0.0,0.0
1465,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\73vv3s.jpg,0.0,2.0,1.0
1466,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8dide3.jpg,0.0,2.0,4.0
1467,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\codb6pa.jpg,0.0,2.0,4.0
1468,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cafmav.jpg,1.0,0.0,0.0
1469,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\debq9d.jpg,1.0,0.0,0.0
1470,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5fjitd.jpg,0.0,2.0,5.0
1471,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\46zv8k.jpg,1.0,0.0,0.0
1472,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5lqal7.jpg,1.0,0.0,0.0
1473,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\53ahk6.jpg,1.0,0.0,0.0
1474,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\as4e6z.jpg,1.0,0.0,0.0
1475,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4d3hes.jpg,1.0,0.0,0.0
1476,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3xkbu6.jpg,1.0,0.0,0.0
1477,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8fggz8.jpg,0.0,2.0,2.0
1478,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\63q5fo.jpg,0.0,2.0,2.0
1479,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4o429n.jpg,0.0,2.0,2.0
1480,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ca70tpo.jpg,0.0,2.0,4.0
1481,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c19ues.jpg,0.0,2.0,1.0
1482,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d6a5dta.jpg,0.0,2.0,4.0
1483,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cplyzka.jpg,0.0,2.0,4.0
1484,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1cm455.jpg,0.0,2.0,2.0
1485,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ck6sfg.jpg,1.0,0.0,0.0
1486,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4lcydx.jpg,1.0,0.0,0.0
1487,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cncj74d.jpg,0.0,2.0,4.0
1488,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7cxj85.jpg,0.0,2.0,1.0
1489,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c5tydea.jpg,0.0,2.0,4.0
1490,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1m4ue.jpg,0.0,1.0,5.0
1491,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d30cav.jpg,1.0,0.0,0.0
1492,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9g48pz.jpg,1.0,0.0,0.0
1493,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1hm3dk.jpg,1.0,0.0,0.0
1494,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bym50f.jpg,1.0,0.0,0.0
1495,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4ny9lo.jpg,1.0,0.0,0.0
1496,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dhn2sr.jpg,0.0,2.0,1.0
1497,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqvdpm.jpg,0.0,2.0,2.0
1498,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\coi0edq.jpg,0.0,2.0,4.0
1499,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b2qdbp.jpg,0.0,2.0,2.0
1500,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8aw9c2.jpg,0.0,2.0,2.0
1501,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\epllq9d.jpg,0.0,2.0,4.0
1502,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\csueno9.jpg,0.0,2.0,4.0
1503,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\254ob9.jpg,1.0,0.0,0.0
1504,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3ev2o6.jpg,0.0,2.0,1.0
1505,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7br5py.jpg,0.0,2.0,1.0
1506,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crjfg1x.jpg,0.0,2.0,4.0
1507,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c843ov1.jpg,0.0,2.0,4.0
1508,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9it52l.jpg,1.0,0.0,0.0
1509,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ar4lod.jpg,0.0,2.0,2.0
1510,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\64xorh.jpg,1.0,0.0,0.0
1511,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6iuatq.jpg,1.0,0.0,0.0
1512,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7j8hjh.jpg,0.0,2.0,1.0
1513,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1sn8ii.jpg,1.0,0.0,0.0
1514,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1pmj2e.jpg,0.0,2.0,4.0
1515,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdauic9.jpg,0.0,2.0,4.0
1516,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8w2418.jpg,0.0,2.0,2.0
1517,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\93zazj.jpg,1.0,0.0,0.0
1518,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8jkow7.jpg,0.0,2.0,1.0
1519,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\djrda94.jpg,0.0,2.0,4.0
1520,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8okxq5.jpg,0.0,2.0,2.0
1521,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\qcxnw.jpg,0.0,2.0,2.0
1522,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\333jkq.jpg,1.0,0.0,0.0
1523,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c659u3s.jpg,0.0,2.0,4.0
1524,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d6y0sz.jpg,1.0,0.0,0.0
1525,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bf7qic.jpg,1.0,0.0,0.0
1526,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\207vkl.jpg,1.0,0.0,0.0
1527,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdh02d2.jpg,0.0,2.0,4.0
1528,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\79mnra.jpg,0.0,2.0,2.0
1529,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\40xr36.jpg,0.0,2.0,1.0
1530,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ciqb2gt.jpg,0.0,2.0,4.0
1531,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cojosf.jpg,0.0,2.0,2.0
1532,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cltpqex.jpg,0.0,2.0,4.0
1533,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9fe60e.jpg,1.0,0.0,0.0
1534,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ckfn2t8.jpg,0.0,2.0,4.0
1535,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cff20e.jpg,1.0,0.0,0.0
1536,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5jwoch.jpg,1.0,0.0,0.0
1537,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ckhe6vx.jpg,0.0,2.0,4.0
1538,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\diykrrb.jpg,0.0,2.0,4.0
1539,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6batr0.jpg,0.0,2.0,1.0
1540,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d0umi0.jpg,0.0,2.0,3.0
1541,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cohc16v.jpg,0.0,2.0,4.0
1542,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\72c8rm.jpg,0.0,2.0,3.0
1543,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8g3fto.jpg,0.0,2.0,2.0
1544,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\emooxi8.jpg,0.0,2.0,4.0
1545,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4zngr2.jpg,0.0,2.0,1.0
1546,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cb2trh.jpg,1.0,0.0,0.0
1547,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\79cebv.jpg,0.0,2.0,2.0
1548,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\42e7wr.jpg,1.0,0.0,0.0
1549,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2fkngc.jpg,1.0,0.0,0.0
1550,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b2msk2.jpg,0.0,2.0,2.0
1551,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cn5f606.jpg,0.0,2.0,4.0
1552,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cb9g687.jpg,0.0,2.0,4.0
1553,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9bgvea.jpg,0.0,2.0,2.0
1554,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\brr2xw.jpg,0.0,2.0,2.0
1555,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d2zroq.jpg,0.0,1.0,5.0
1556,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1zs8rk.jpg,0.0,2.0,4.0
1557,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c998gw4.jpg,0.0,2.0,4.0
1558,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\77w0cd.jpg,0.0,1.0,5.0
1559,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\byjjol.jpg,1.0,0.0,0.0
1560,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\472hd0.jpg,0.0,1.0,5.0
1561,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1gj488.jpg,0.0,1.0,5.0
1562,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\coiooni.jpg,0.0,2.0,4.0
1563,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\223u7y.jpg,0.0,2.0,2.0
1564,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c3jndj.jpg,0.0,2.0,1.0
1565,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c65t58p.jpg,0.0,2.0,4.0
1566,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\84rezc.jpg,0.0,2.0,5.0
1567,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8635d8.jpg,1.0,0.0,0.0
1568,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2jkktv.jpg,0.0,1.0,5.0
1569,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\14ijt0.jpg,0.0,2.0,2.0
1570,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cywkdza.jpg,0.0,2.0,4.0
1571,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8s29qw.jpg,1.0,0.0,0.0
1572,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ccqq12t.jpg,0.0,2.0,4.0
1573,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9eqy7h.jpg,1.0,0.0,0.0
1574,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3f741q.jpg,0.0,2.0,2.0
1575,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dj5n39.jpg,1.0,0.0,0.0
1576,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\97i9br.jpg,0.0,2.0,2.0
1577,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c7w08ay.jpg,0.0,2.0,4.0
1578,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3r0e26.jpg,0.0,2.0,1.0
1579,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjwwpd.jpg,1.0,0.0,0.0
1580,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9247y8.jpg,0.0,2.0,2.0
1581,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9bv4fm.jpg,1.0,0.0,0.0
1582,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dcpya7t.jpg,0.0,2.0,4.0
1583,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cia4hzu.jpg,0.0,2.0,4.0
1584,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dlqw4o.jpg,1.0,0.0,0.0
1585,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9ikdbm.jpg,1.0,0.0,0.0
